x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
2.040816326530612013e-01 2.743690484218043735e-01 -1.943752989927960417e-01 -1.208435545674214628e-01 -3.273273184610159814e-01 -6.283732539133335404e-01 1.020894482794818398e-01 1.892169735343813587e-03 -1.583212623577916756e-01 -7.561810593922464740e-02 2.213345906476612834e-01 4.853409397812571968e-01 2.029312916973402547e-01 9.330182487403499980e-01 -7.066256867440186273e-02 -4.527215676729251514e-02 4.112129458843536423e-01 3.753356076230743299e-01 5.986878729133969790e-01 3.966360594060017730e-01 -4.236767067079038052e-01 9.102515454840605369e-02 -7.574226326492969896e-01 -6.155877165901069148e-01 -2.267765478554145397e-01 8.643067268933364578e-02 -7.534776694347279646e-02 -1.310775521867662274e-01 -1.038855858215506217e-01 -5.318194269199535418e-01 1.638647677550425508e-01 4.903778423568147526e-01
2.244897959183673186e-01 2.709274641441107856e-01 -1.941663642387820576e-01 -1.199823371833794172e-01 -3.252951653278938204e-01 -6.251701901338806433e-01 9.306110486533725190e-02 -6.543064696136379789e-03 -1.680825463672168674e-01 -8.440551656008481174e-02 2.305868338743253254e-01 4.763387526646161163e-01 2.014661843764369020e-01 9.261930667547138007e-01 -6.953430517381549436e-02 -4.916056465808030240e-02 4.118667837487595684e-01 3.770734035515412863e-01 5.971505507845423777e-01 3.897391405614819559e-01 -4.231213397297231005e-01 8.467652412570209064e-02 -7.424223036551019783e-01 -6.117616597310154836e-01 -2.139131315616978890e-01 7.814937778543426528e-02 -7.402919378396523309e-02 -1.337022448377301609e-01 -1.034780424873478905e-01 -5.274870128202358011e-01 1.647053885970828635e-01 4.862455935451044375e-01
2.448979591836734637e-01 2.663229198458275659e-01 -1.930825243436728733e-01 -1.188149769822368501e-01 -3.225682898669960941e-01 -6.207344317264875677e-01 8.349702360985598870e-02 -1.575906565630253928e-02 -1.786735188104267846e-01 -9.383407348878228249e-02 2.403977819164065388e-01 4.655231293702301043e-01 1.993760998002439278e-01 9.176004750579496161e-01 -6.857632487504228269e-02 -5.477808406402250030e-02 4.121926515067885211e-01 3.787566138694691276e-01 5.949287000339423814e-01 3.816831033035644194e-01 -4.219389290029822437e-01 7.768334160685763656e-02 -7.250801058769935636e-01 -6.072488689854719235e-01 -1.987077811802255289e-01 6.891506605020200626e-02 -7.253232286730734724e-02 -1.367404576579962505e-01 -1.031711885819091151e-01 -5.219147576212942452e-01 1.654779980796015626e-01 4.817474342703584878e-01
2.653061224489795533e-01 2.599814989640806262e-01 -1.905296667142745148e-01 -1.172152262594282207e-01 -3.186409590547642501e-01 -6.142763068010643757e-01 7.338967587001073156e-02 -2.602869948379077022e-02 -1.902813045643684531e-01 -1.040016668111064246e-01 2.507608211420162547e-01 4.524440518793097499e-01 1.962960018551155039e-01 9.066469327575248371e-01 -6.818485121636433388e-02 -6.322429064473307492e-02 4.120123244456544431e-01 3.801971610273868207e-01 5.918742621846174723e-01 3.726186041680195071e-01 -4.198248026431902757e-01 7.008464198975869475e-02 -7.050523239723621716e-01 -6.018149954821109260e-01 -1.806124007332458870e-01 5.869293583868920305e-02 -7.074640794846358272e-02 -1.404771729111376766e-01 -1.031296007055230168e-01 -5.150652084297679956e-01 1.661777746442076042e-01 4.771409452929862294e-01
2.857142857142856984e-01 2.517686927174214717e-01 -1.860361233639487855e-01 -1.151008830514259479e-01 -3.131480931518546007e-01 -6.053766604899067927e-01 6.346194513567622597e-02 -3.684717904083854856e-02 -2.021146942051444961e-01 -1.141193678634935676e-01 2.608869224194410030e-01 4.380003620210990434e-01 1.921282053236935128e-01 8.939410778982022077e-01 -6.896272768291712707e-02 -7.529354886556766102e-02 4.111386297204142615e-01 3.810411617102143489e-01 5.882350926510127032e-01 3.640921249228504797e-01 -4.167452911040482322e-01 6.249509197945924549e-02 -6.837244859709125100e-01 -5.956092677970704630e-01 -1.606594684124809103e-01 4.835843730064442320e-02 -6.878725475267637168e-02 -1.448525471955028621e-01 -1.035731774575223696e-01 -5.078456989679605016e-01 1.667605855303500306e-01 4.732188009054873468e-01
3.061224489795917880e-01 2.412621889348005588e-01 -1.793954382966011230e-01 -1.125393003343550108e-01 -3.054534064205121080e-01 -5.934666911836592451e-01 5.370000319173334757e-02 -4.833648980289354663e-02 -2.141852003382097858e-01 -1.244002185609551919e-01 2.709875018009118008e-01 4.229938076465231123e-01 1.868397276860324641e-01 8.800867526720794753e-01 -7.118957655976451693e-02 -9.133108966151363972e-02 4.097511188285588024e-01 3.812471700037328159e-01 5.843300268755944327e-01 3.570547752004145092e-01 -4.128672303338644101e-01 5.497541755830509524e-02 -6.617252754513029966e-01 -5.887200520692514871e-01 -1.391774949257240657e-01 3.817213805096132673e-02 -6.701789903672343562e-02 -1.500721131252593932e-01 -1.047810749767509042e-01 -5.008997929864262844e-01 1.671673112715552079e-01 4.705791248330532528e-01
3.265306122448979331e-01 2.285397345837435756e-01 -1.708894666841634657e-01 -1.095003390605000099e-01 -2.954928196336775170e-01 -5.787934059872785753e-01 4.405575355670023063e-02 -6.018063157041109862e-02 -2.263584214354050494e-01 -1.348400209849493492e-01 2.811978984774173851e-01 4.081856231382434697e-01 1.804026550996700728e-01 8.658715847855756875e-01 -7.452917341140287422e-02 -1.102657368355463852e-01 4.083322571184033745e-01 3.813149875663586763e-01 5.806611669116549246e-01 3.517402803850022686e-01 -4.088528090392214986e-01 4.775456096617857610e-02 -6.394598237149986542e-01 -5.815544626235521486e-01 -1.166976124225300032e-01 2.840171230543876713e-02 -6.550510210553241175e-02 -1.562421622817026512e-01 -1.069973962349743540e-01 -4.946038750668962369e-01 1.672699173963045627e-01 4.692758736517766427e-01
3.469387755102040782e-01 2.151097248229382752e-01 -1.614648109553906974e-01 -1.059962111799498813e-01 -2.844692884891919515e-01 -5.630277239275999213e-01 3.549454522973057025e-02 -7.097022927874355180e-02 -2.370105567915867517e-01 -1.440574034320649399e-01 2.902911540874534291e-01 3.951365220458970540e-01 1.736951809667006963e-01 8.529267836506511102e-01 -7.820604546551873648e-02 -1.299285525645485773e-01 4.077403164709004213e-01 3.819617498286073110e-01 5.781019740435429100e-01 3.489596414464297136e-01 -4.058747504759294689e-01 4.166388902792952931e-02 -6.187822387064400020e-01 -5.751127450874183866e-01 -9.525555302439132899e-02 1.998143054168132274e-02 -6.405405800294428076e-02 -1.627884264601086872e-01 -1.101451899053643574e-01 -4.899295332477773268e-01 1.669870224438903816e-01 4.692997248919106301e-01
3.673469387755101678e-01 2.021419414050858454e-01 -1.521474474411877720e-01 -1.023119986564701017e-01 -2.735337066868759881e-01 -5.478124411858422693e-01 2.831580876532396873e-02 -8.007589970962193660e-02 -2.458765456267455463e-01 -1.517210239447724374e-01 2.980076741585797051e-01 3.845131734549624425e-01 1.672570115172237748e-01 8.417680392829315350e-01 -8.194615192170739970e-02 -1.485999711632848275e-01 4.073859494545896687e-01 3.825877819525028700e-01 5.764195927712377765e-01 3.479398717927706941e-01 -4.036597266007947438e-01 3.680122876810049820e-02 -6.008667125532278774e-01 -5.693873481139831716e-01 -7.644542131574325050e-02 1.317933292060016054e-02 -6.293583152726300867e-02 -1.690209050983102756e-01 -1.136248362145820673e-01 -4.865913268022699634e-01 1.663510286729061871e-01 4.701278948282841541e-01
3.877551020408163129e-01 1.895951854759037325e-01 -1.431393565289842129e-01 -9.875423080860329383e-02 -2.627780456818611943e-01 -5.332858644694496997e-01 2.188530267965942827e-02 -8.804540105649839854e-02 -2.537458921039892901e-01 -1.584394084554478777e-01 3.049857234107352100e-01 3.754584007705457638e-01 1.609956558266378013e-01 8.320113439913370268e-01 -8.560425963808279692e-02 -1.660613150990052911e-01 4.068490031508597005e-01 3.830149188573641061e-01 5.751244559923910371e-01 3.476633775463248144e-01 -4.017854417104381737e-01 3.267242157989587448e-02 -5.849012613099092706e-01 -5.641242048409425003e-01 -5.956239485930060057e-02 7.434505630169048994e-03 -6.227299699877320016e-02 -1.747972211047180424e-01 -1.172390857554632404e-01 -4.837765219811480111e-01 1.653980449243547535e-01 4.712212385472455134e-01
4.081632653061224025e-01 1.786187492937166277e-01 -1.353479884260041233e-01 -9.575523661043533474e-02 -2.533498204609620497e-01 -5.208987470143326970e-01 1.651624331067389623e-02 -9.438863066780805999e-02 -2.603289046612819457e-01 -1.641205327774312162e-01 3.109562838319926414e-01 3.679094219941081434e-01 1.554120447283067752e-01 8.238054185359912074e-01 -8.874406822401471884e-02 -1.807768473508212237e-01 4.061752382428275854e-01 3.833432699771605612e-01 5.740573080581644616e-01 3.472206010572677637e-01 -4.001349021009263929e-01 2.914695558795763614e-02 -5.712469321349498141e-01 -5.595202087426336401e-01 -4.515842085624371949e-02 2.601497627418440477e-03 -6.197816491452615845e-02 -1.796637878401457222e-01 -1.203835676069612698e-01 -4.811146201998601213e-01 1.644881152693153104e-01 4.719216801328062760e-01
4.285714285714285476e-01 1.696354292626782723e-01 -1.290561718196275576e-01 -9.333625059502567711e-02 -2.455455417548985109e-01 -5.108974673749532291e-01 1.213778735182561436e-02 -9.935764861721829710e-02 -2.656734096656427346e-01 -1.687417808817383569e-01 3.158819912971763677e-01 3.618127196144718671e-01 1.508106424589033545e-01 8.172255924650398962e-01 -9.132843635361925783e-02 -1.926121752243105945e-01 4.050805071573175264e-01 3.832374001357380378e-01 5.729135355115239081e-01 3.465636869106160090e-01 -3.984321662648966367e-01 2.618806463104912663e-02 -5.602443036932184262e-01 -5.557029093372936046e-01 -3.358821633979613280e-02 -1.305038839511832999e-03 -6.203484873240650010e-02 -1.833290608616347239e-01 -1.228381883395427837e-01 -4.786213927509525567e-01 1.636402975673335591e-01 4.721674434523147057e-01
4.489795918367346372e-01 1.635497587708031053e-01 -1.248095643705776914e-01 -9.162377324024745251e-02 -2.402205631108816353e-01 -5.041393774571154562e-01 8.829799788458969276e-03 -1.028664303038591965e-01 -2.696417933810783540e-01 -1.720836690174219474e-01 3.195098669176220652e-01 3.571993633313635397e-01 1.477238024394993687e-01 8.125741857293050652e-01 -9.306682350201225806e-02 -2.008239096434484006e-01 4.033626193495744583e-01 3.823865821208987104e-01 5.713155080163403454e-01 3.454179363975654615e-01 -3.964179451418753386e-01 2.391487744041058058e-02 -5.524761672911309152e-01 -5.529992708315848438e-01 -2.554988858472480306e-02 -4.242235115122481443e-03 -6.234370265237881154e-02 -1.852683535422305627e-01 -1.240749791150867337e-01 -4.762601014239611907e-01 1.628594709757307246e-01 4.717520816332995692e-01
4.693877551020407823e-01 1.615825247949518872e-01 -1.234411306184571566e-01 -9.095521699109487823e-02 -2.385254915331094516e-01 -5.019538470737259228e-01 7.184974754065438785e-03 -1.043492974939384671e-01 -2.715340373151104991e-01 -1.735709074117374739e-01 3.211705783312842066e-01 3.544983931711215286e-01 1.468406548035723069e-01 8.104346292141336727e-01 -9.346433034897735914e-02 -2.038294474067079975e-01 4.015253927918807086e-01 3.811309886719909112e-01 5.694942719897044814e-01 3.435634907554974138e-01 -3.945261684132301272e-01 2.248740265746416306e-02 -5.487069077675550410e-01 -5.518863834409611924e-01 -2.193822054150056794e-02 -6.039335379629167354e-03 -6.285142911836114066e-02 -1.850789381516604049e-01 -1.238079138679970825e-01 -4.741540992616840033e-01 1.623927967158222962e-01 4.704530666130397054e-01
4.897959183673469274e-01 1.653962894242673176e-01 -1.261383584839377292e-01 -9.183693118108109121e-02 -2.419720778301621134e-01 -5.062092403982618727e-01 7.973681295314125408e-03 -1.029741500399374426e-01 -2.704469066746635342e-01 -1.724501434307108561e-01 3.200253845244846462e-01 3.544275276289024501e-01 1.490204065587127646e-01 8.117414884058899993e-01 -9.186500973123676306e-02 -1.993366643180002618e-01 4.000425970691373068e-01 3.797953398594423602e-01 5.677209414267211374e-01 3.407175867057796737e-01 -3.932335147418038468e-01 2.214560654025522768e-02 -5.501704950022006102e-01 -5.529879812295321884e-01 -2.421384734098794289e-02 -6.374401870130964702e-03 -6.356339163438989859e-02 -1.821421294139116687e-01 -1.215881575357062871e-01 -4.724684182101738239e-01 1.625211974741650189e-01 4.679270052259509316e-01
5.102040816326530726e-01 1.756617353124705627e-01 -1.334580863601142475e-01 -9.444152437603968442e-02 -2.510510111029193303e-01 -5.178099008094185773e-01 1.150402901311375382e-02 -9.822386184296411082e-02 -2.659181797298918459e-01 -1.683387562397615222e-01 3.156963491924013043e-01 3.574654352818329994e-01 1.545457603942817504e-01 8.169865992961442558e-01 -8.804755475386191743e-02 -1.862430252678761722e-01 3.988752406120918415e-01 3.783906039350453110e-01 5.661060764617882324e-01 3.368370680035506770e-01 -3.926121611456085403e-01 2.305897761189198633e-02 -5.575950919487293600e-01 -5.565625513716828676e-01 -3.322481367125058871e-02 -4.960247123571111770e-03 -6.462079752769547825e-02 -1.760948831156033956e-01 -1.171585758415447931e-01 -4.712384103020045290e-01 1.633496448955442937e-01 4.638841475452140650e-01
5.306122448979591066e-01 1.900760052343825057e-01 -1.440051061460926318e-01 -9.835865280187268411e-02 -2.635298223381759009e-01 -5.344697321383892197e-01 1.717835142715462560e-02 -9.058895703786966347e-02 -2.587294263872175204e-01 -1.620780406121292427e-01 3.090560557485098059e-01 3.631002388642252110e-01 1.620059923652857059e-01 8.252070145829919490e-01 -8.276902005256309147e-02 -1.667643360958850074e-01 3.978903755748023907e-01 3.771405316879296032e-01 5.649907886714433669e-01 3.324592189508945306e-01 -3.926897711087857790e-01 2.486027616759488301e-02 -5.693585830389050750e-01 -5.617351237791148311e-01 -4.710574897624425494e-02 -2.101946423399155515e-03 -6.626661199030581262e-02 -1.680381275757611981e-01 -1.114457152371211013e-01 -4.702701495619905914e-01 1.646841982969540208e-01 4.586028223485475452e-01
5.510204081632652517e-01 2.064679839826256136e-01 -1.562696251366366695e-01 -1.030170956487866385e-01 -2.773954488593532997e-01 -5.539562083636809797e-01 2.439658812410310657e-02 -8.062202348624980530e-02 -2.496253223398474108e-01 -1.543482091666234790e-01 3.009040613943103071e-01 3.709558009113588795e-01 1.701721192268221550e-01 8.357082224467373699e-01 -7.680195159743910538e-02 -1.433274213381375561e-01 3.969668591245292810e-01 3.759628187666371191e-01 5.645804655121235971e-01 3.284782941244848709e-01 -3.933967863886622118e-01 2.747258811333951056e-02 -5.841403316314233152e-01 -5.677919393907900902e-01 -6.425454377169524667e-02 2.005254167822496068e-03 -6.866193488693107805e-02 -1.587994672976680566e-01 -1.051386840231514491e-01 -4.697288256590463895e-01 1.661814599822321603e-01 4.526524792410218656e-01
5.714285714285713969e-01 2.222541800318496852e-01 -1.682580334372358599e-01 -1.073638626229250909e-01 -2.901740209190228903e-01 -5.729995156693140634e-01 3.203820447146069755e-02 -6.976421176734176610e-02 -2.398443256963311565e-01 -1.460164592085606283e-01 2.923673097540363530e-01 3.803872073991519942e-01 1.778191750224297762e-01 8.473564032515666922e-01 -7.109123744584830429e-02 -1.194065498049686064e-01 3.959003545542102986e-01 3.745706438689386242e-01 5.648020399608760789e-01 3.260324088303329648e-01 -3.946234858292553271e-01 3.076281646785902768e-02 -6.001194375980636320e-01 -5.741411850428367325e-01 -8.256523526726468332e-02 7.043180720807554716e-03 -7.181560218553038888e-02 -1.494910223929028503e-01 -9.926763233213928284e-02 -4.699633299604915604e-01 1.671964107849996384e-01 4.469543266379940039e-01
5.918367346938775420e-01 2.359431989738844104e-01 -1.785601905596111982e-01 -1.105210884985250858e-01 -3.004185510482841881e-01 -5.893260845188829089e-01 3.933166631659380102e-02 -5.928336900887311994e-02 -2.301674129688957571e-01 -1.377877018206201121e-01 2.841038331053757915e-01 3.899778192354237394e-01 1.842948230070433346e-01 8.589529818597091415e-01 -6.613580708903772643e-02 -9.777605386525844988e-02 3.944278664673888657e-01 3.726526637440393808e-01 5.650244376951553127e-01 3.253954260860870695e-01 -3.958212485812621639e-01 3.448682505222318284e-02 -6.154133359737727904e-01 -5.806334619370160377e-01 -9.969045506017591707e-02 1.223089294856959455e-02 -7.557389921534693467e-02 -1.404822249509938281e-01 -9.410067967643413744e-02 -4.709476080268981679e-01 1.674636212338119490e-01 4.420612077093070691e-01
6.122448979591835760e-01 2.457147758300111395e-01 -1.857525649250643396e-01 -1.124655980097782615e-01 -3.068160927187774667e-01 -6.007052773924569378e-01 4.514456786303392560e-02 -5.106643437319908357e-02 -2.224813711503424718e-01 -1.312732732277604730e-01 2.775942601445290925e-01 3.977032196810284526e-01 1.887696340693402197e-01 8.683554626704632629e-01 -6.312209818863216693e-02 -8.188575978433723646e-02 3.913758928947504434e-01 3.691201586290557835e-01 5.640452593950699978e-01 3.257845208349040567e-01 -3.951488258371489426e-01 3.746536993259999559e-02 -6.277629127950918875e-01 -5.859841768986929766e-01 -1.129630909796429938e-01 1.634784916751502032e-02 -8.019677519594196891e-02 -1.323991062106374128e-01 -8.960002670380619316e-02 -4.715604513908105422e-01 1.670868587416671214e-01 4.381575171590868512e-01
6.326530612244897211e-01 2.509436255398099225e-01 -1.893412942483359840e-01 -1.131596168586031098e-01 -3.091902153634861206e-01 -6.064669240965908648e-01 4.863452932738687035e-02 -4.628672846817244446e-02 -2.180513324199475911e-01 -1.274223170078938594e-01 2.736847088425624630e-01 4.009532356664033403e-01 1.909361990507431328e-01 8.732346642361492606e-01 -6.211270745072378779e-02 -7.373185998146784825e-02 3.863615040227365571e-01 3.639296694959752720e-01 5.609535664625525664e-01 3.254784589368530656e-01 -3.916815561524420453e-01 3.857365775196151814e-02 -6.342382448255652339e-01 -5.889728032613678055e-01 -1.196898866002059220e-01 1.798318126507498019e-02 -8.486673296685819101e-02 -1.255438261656257604e-01 -8.548899195405101903e-02 -4.703453027183835400e-01 1.666327067126940342e-01 4.343729100998529602e-01
6.530612244897958663e-01 2.534131975231271872e-01 -1.908030827856405931e-01 -1.129828578928968319e-01 -3.093480493081296467e-01 -6.089190045167113263e-01 5.015529121136776819e-02 -4.409675720073371469e-02 -2.162511242923657873e-01 -1.256298305834358253e-01 2.718565712546406887e-01 4.002962173045631622e-01 1.916116458590672589e-01 8.744325516737849746e-01 -6.214226944206031195e-02 -7.076516421488726616e-02 3.791974484795840872e-01 3.569869077316529804e-01 5.554931873164611345e-01 3.236911005601332270e-01 -3.856430861984064817e-01 3.808816407907135437e-02 -6.360024623797514431e-01 -5.903138469118321963e-01 -1.214841343217762104e-01 1.747988680828947011e-02 -8.927592985737756170e-02 -1.187665911624590231e-01 -8.109275864038464898e-02 -4.671323754346537460e-01 1.661559164127388855e-01 4.298384709257625502e-01
6.734693877551020114e-01 2.538974806738245604e-01 -1.911908255311874638e-01 -1.121845391417776172e-01 -3.083235807773754833e-01 -6.092334971715100966e-01 4.832417686120825395e-02 -4.547779209415295926e-02 -2.185026422078351627e-01 -1.268978141721440467e-01 2.734144810920580149e-01 3.960128333780961740e-01 1.914077154894681665e-01 8.727105142187382425e-01 -6.269597407880335427e-02 -7.165835711491284898e-02 3.680190757629830389e-01 3.465901300014118114e-01 5.459068017981686394e-01 3.188250675031329973e-01 -3.755548013104793581e-01 3.615093741605264477e-02 -6.343044049677994956e-01 -5.906829135745871318e-01 -1.198605562058332880e-01 1.489683032925543521e-02 -9.365177755663449399e-02 -1.106797989100002377e-01 -7.563144228708551520e-02 -4.613334018383543622e-01 1.646346838917842059e-01 4.244217688748718742e-01
