x y_0  y_1  y_2  y_3  y_4  y_5  y_6  y_7  y_8  y_9  y_10  y_11  y_12  y_13  y_14  y_15  y_16  y_17  y_18  y_19  y_20  y_21  y_22  y_23  y_24  y_25  y_26  y_27  y_28  y_29  y_30  y_31  y_32  y_33  y_34  y_35  y_36  y_37  y_38  y_39  y_40  y_41  y_42  y_43  y_44  y_45  y_46  y_47  y_48  y_49  y_50  y_51  y_52  y_53  y_54  y_55  y_56  y_57  y_58  y_59  y_60  y_61  y_62  y_63  y_64  y_65  y_66  y_67  y_68  y_69  y_70  y_71  y_72  y_73  y_74  y_75  y_76  y_77  y_78  y_79  y_80  y_81  y_82  y_83  y_84  y_85  y_86  y_87  y_88  y_89  y_90  y_91  y_92  y_93  y_94  y_95  y_96  y_97  y_98  y_99
1.128571428571428559e+00 4.870985751729406843e+00 1.073739490497836080e+01 5.918187388213816291e+00 2.386919863453960033e+01 1.374578563051350066e+01 1.608411250351231914e+01 1.141902315199356899e+01 1.330235703931596625e+00 3.240745736392325682e+01 9.463642769176690450e+00 4.278224584942815767e+00 1.234945831302111507e+01 3.730199260717537868e+01 6.659049605503877700e+00 1.772347416940022669e+01 7.523063053865095107e+00 4.590348802210082901e+00 4.195255108090758256e+01 4.956767832970530918e+00 6.649605135065641548e+00 4.382511485434419285e+01 9.551252695127406156e+00 1.108632522854480840e+01 1.377026929399629296e+01 3.581002409618997007e+01 3.078010261555762384e+01 7.743819335791822311e+01 3.892856788532970125e+00 4.736243410615662697e+01 4.637665000589074715e+00 7.030101268422185079e+00 5.186938884264161054e+00 1.610329045951695193e+01 5.218097227760192247e+00 8.278683260442670999e+00 2.432724320385931804e+01 3.961797785123399862e+00 4.505693318098537503e+01 7.493412790147419678e+00 1.684080147420997520e+01 3.124195887480046352e+01 1.578094726780045498e+01 1.550966198089324344e+01 1.449743002557156402e+01 5.302931146457836142e+00 7.024620299156524084e+00 2.903051402200229703e+01 1.723997680997720394e+01 7.330480681926633046e+00 2.170146607249026260e+01 1.000000000000000000e+03 8.331460368792283688e+00 1.375649287300818280e+01 7.462607142102705815e+00 6.861560134430351177e-01 2.049292937917935120e+01 5.118423268265574677e+01 1.646036432067773614e+00 5.931188301986150435e+00 1.546376962522701781e+01 1.767659740919306799e+01 2.277159832932279926e+01 6.299026183971061066e+00 2.909295212093649852e+01 6.328820659058666642e+00 4.301467051414878284e+00 1.178571020836999317e+01 8.156564976916712340e+00 5.672137787455016067e+00 6.310228530657875368e+00 7.297818559496349167e+00 3.799358236386357390e+01 1.348895402991826487e+01 1.475550301534605779e+01 8.547483040459697534e+00 2.972675299198369459e+01 3.012022394056662389e+00 1.819242599322855369e+01 6.770378826353095292e+01 1.623116672696699325e+01 8.696957266491212479e+00 2.474874599829789634e+00 1.177864117876963990e+00 1.181817831843776645e+01 2.241632644794419704e+00 1.717258310061769544e+00 8.027757023588780072e+00 2.340809836111282038e+01 4.083600285360548199e+00 1.939291175292310498e+01 3.257658327489676431e+00 2.989752567878149581e+00 6.164667884695671951e+00 3.902155431338222069e+00 6.834070163640157958e+00 2.612948863832088975e+01 6.545727563600958199e+00 2.716096302544542596e+00 3.934786987200088504e+01 6.865476211052579991e+00
1.134693877551020469e+00 5.297029912529108486e+00 1.137094647956985582e+01 6.327088065229441227e+00 2.561164736436348477e+01 1.521863783294805295e+01 1.779728701999393792e+01 1.283144550440232479e+01 1.431834727735542101e+00 3.634704410859389867e+01 1.023666587478870760e+01 4.670980186601378925e+00 1.326050021451726302e+01 4.239421865817035240e+01 7.251398050091367509e+00 1.975945176038457873e+01 8.322348760737659390e+00 5.084137353383223257e+00 4.743471180824513311e+01 5.486756278168851253e+00 7.354551215289453658e+00 4.674622319271406923e+01 1.044135783594435551e+01 1.222978768878274813e+01 1.532240101703438562e+01 4.090636899308402263e+01 3.469188042180154952e+01 8.728323761173456319e+01 4.303113633209151523e+00 5.164343897893705559e+01 5.027448145842747351e+00 7.798920966581584402e+00 5.565141841575601767e+00 1.814605824137369439e+01 5.742920704997383829e+00 9.155947144842055962e+00 2.738383857983486180e+01 4.372388336009005450e+00 5.085635788863031337e+01 8.270117773169959108e+00 1.868865960896091138e+01 3.492468746477794639e+01 1.749992295134394737e+01 1.731497174918699500e+01 1.619000990501006498e+01 5.873521342492734831e+00 7.817098160623300984e+00 3.270585768382004233e+01 1.918950911701726980e+01 8.092792136226032440e+00 2.423053607610819427e+01 1.000000000000000000e+03 8.981389334147600323e+00 1.515473749297219719e+01 8.203719571894074747e+00 7.517695721466697290e-01 2.271419731983781531e+01 5.747970955910786728e+01 1.789986529627537681e+00 6.549182791767533374e+00 1.683945269555443858e+01 1.966759913667988258e+01 2.523603308000210887e+01 6.998648524181198205e+00 3.245603114369954056e+01 6.964058841536651556e+00 4.745332519304219510e+00 1.292550326897289636e+01 9.082959677264907938e+00 6.310143991766425486e+00 6.929732055503975197e+00 7.988455433350546642e+00 4.261373538315270082e+01 1.492600585610155228e+01 1.636180522635979528e+01 9.084527883307503160e+00 3.283675625617632932e+01 3.288389379641284638e+00 2.012267841184733541e+01 7.722178415790264694e+01 1.718567395094381567e+01 9.653504227335270471e+00 2.700674312785750875e+00 1.300769740127026841e+00 1.291177324180580932e+01 2.409913964141753073e+00 1.919845663224816867e+00 9.068485557028303390e+00 2.604582617277483791e+01 4.398666843018523842e+00 2.156901314337985198e+01 3.550700480437707807e+00 3.213920080046034577e+00 6.837082572320957397e+00 4.294640524120238112e+00 7.442671673967108603e+00 2.872907257788926572e+01 7.021605589906211087e+00 2.936296733920146451e+00 4.521032462782610395e+01 7.453554326295646071e+00
1.140816326530612379e+00 5.753653517355828306e+00 1.202073865849410161e+01 6.750240757094760014e+00 2.743329923763413802e+01 1.680995943349376276e+01 1.969137439818116775e+01 1.436500154865358247e+01 1.538615419855287270e+00 4.067791522793284287e+01 1.105910159927674918e+01 5.097310714756043915e+00 1.420939531726810223e+01 4.832700998200260045e+01 7.876950907089308451e+00 2.200067405845181767e+01 9.184801902009624541e+00 5.611743778791689508e+00 5.370552336358042567e+01 6.058883778434596579e+00 8.125156363339904431e+00 4.976134863619216731e+01 1.139747432881720002e+01 1.345586782141515769e+01 1.700183521494929550e+01 4.690432561516266929e+01 3.911605063182391717e+01 9.836599319847235279e+01 4.742246973615615424e+00 5.626022971669320327e+01 5.444400272205256464e+00 8.630631822890745042e+00 5.962556923980931067e+00 2.038501826129137839e+01 6.319940098926059235e+00 1.011757894421154624e+01 3.081240233495660163e+01 4.825224240282091515e+00 5.754627558643395702e+01 9.115336434461141835e+00 2.069006557758129716e+01 3.899135603703264508e+01 1.935770989345752469e+01 1.927173986175076337e+01 1.802626788030689298e+01 6.498028959625130163e+00 8.666257885568690256e+00 3.679685649504140343e+01 2.126926502534290364e+01 8.928116417766840840e+00 2.698307397254853157e+01 1.000000000000000000e+03 9.664776733232693928e+00 1.668274550115440036e+01 9.004808180385609262e+00 8.225765273036557135e-01 2.511025026958405348e+01 6.454750868988313073e+01 1.944468449683167011e+00 7.234473796154305525e+00 1.832560645907230068e+01 2.189047289517410277e+01 2.792586168915608269e+01 7.746275968773874254e+00 3.610642831503823658e+01 7.639885621798637061e+00 5.227915767473738207e+00 1.414657237895161934e+01 1.009169476312987790e+01 6.996789979027226991e+00 7.599084105484795515e+00 8.727320848817482712e+00 4.772744571583106676e+01 1.647433076276698927e+01 1.811827643353586836e+01 9.636423836065153736e+00 3.626253869437524457e+01 3.583161632963082877e+00 2.223634467297146955e+01 8.804120110331750482e+01 1.816104798615237925e+01 1.067882234356806315e+01 2.942058222536559686e+00 1.432106532173319957e+00 1.408441083237525149e+01 2.587484517391984262e+00 2.136842280004721761e+00 1.019367584431771157e+01 2.890184949884307386e+01 4.728063621050042187e+00 2.404660259887268481e+01 3.864469040221084839e+00 3.449593010879353550e+00 7.555911465509058011e+00 4.711410207066252909e+00 8.084751799793881588e+00 3.154454983128689705e+01 7.518626085424163108e+00 3.169579482892469713e+00 5.217413041217010061e+01 8.082544266716643833e+00
1.146938775510204067e+00 6.243385451000639463e+00 1.268817977797409924e+01 7.188177316152426499e+00 2.933805564007498035e+01 1.852921710013668033e+01 2.178991614128020515e+01 1.602792753772552459e+01 1.650858778333019750e+00 4.544703532481854324e+01 1.193483114061365846e+01 5.561046525861097045e+00 1.519759766164205850e+01 5.529704156913895474e+01 8.536995905463813372e+00 2.447314734655564905e+01 1.011549053333942361e+01 6.174958535736418952e+00 6.093143576853510268e+01 6.676276238670527441e+00 8.968097025643787745e+00 5.287360300596415641e+01 1.242464385610596622e+01 1.476993840788533241e+01 1.881742214525847956e+01 5.406538640920698668e+01 4.414226274992457633e+01 1.109009111392300895e+02 5.212086103450872976e+00 6.124337575787331645e+01 5.890958185866479013e+00 9.530702286534236123e+00 6.380744265310261731e+00 2.283944078803520839e+01 6.955803467833328924e+00 1.117301490070743952e+01 3.467343469966827740e+01 5.325772071161426702e+00 6.531791489085364333e+01 1.003658323512887307e+01 2.285886629437433371e+01 4.349519142944689065e+01 2.136574607731474629e+01 2.139276526263205724e+01 2.001569067247135791e+01 7.182079497967194470e+00 9.574706513406155750e+00 4.136847209889134547e+01 2.348345987803892498e+01 9.844608034208423675e+00 2.998207953998483788e+01 1.000000000000000000e+03 1.038329871926253212e+01 1.835457113795565931e+01 9.871175608915816468e+00 8.990203946131630763e-01 2.769365835880874016e+01 7.251034672594238373e+01 2.110399872705186919e+00 7.996787931866146337e+00 1.993516643324877791e+01 2.437972564797410513e+01 3.086508797866210330e+01 8.543212734370378314e+00 4.007050492346747461e+01 8.358291104543383199e+00 5.752731642680698698e+00 1.545468967639334146e+01 1.118994159002402355e+01 7.734614438721222562e+00 8.322726125815069764e+00 9.517608373027092838e+00 5.339908787602416140e+01 1.814234640486718320e+01 2.004045900362704913e+01 1.020384634428853232e+01 4.004277591199377895e+01 3.897384704830435531e+00 2.455383841097728137e+01 1.004114320956148845e+02 1.915885982526862108e+01 1.177650713794711024e+01 3.200004216432265736e+00 1.572202207985601286e+00 1.534173569523068004e+01 2.775216899680654770e+00 2.368556189488586927e+00 1.140697421170081327e+01 3.199473031790363464e+01 5.072386678673574956e+00 2.689221389967289966e+01 4.200507304611085679e+00 3.697567523936259981e+00 8.323076004897369984e+00 5.153463787335721413e+00 8.761817551888194444e+00 3.459537387060453284e+01 8.037762749737233037e+00 3.416776853830671090e+00 6.054465239889437100e+01 8.755743785492990483e+00
1.153061224489795977e+00 6.768951114686599269e+00 1.337481925849873221e+01 7.641469205266497866e+00 3.132997720867657776e+01 2.038687168685260431e+01 2.411974887900389675e+01 1.782936511182261441e+01 1.768858334275156707e+00 5.071000504013485255e+01 1.286802413850666760e+01 6.066508581357226149e+00 1.622665303796997804e+01 6.355910409306843434e+01 9.232880899920344220e+00 2.720742326910785991e+01 1.112026194430881887e+01 6.775740332771335694e+00 6.932626928376434705e+01 7.342354095313567086e+00 9.890810448221619922e+00 5.608625171995239356e+01 1.352826868411517047e+01 1.617783459129480761e+01 2.077879771923272756e+01 6.275972245613581180e+01 4.988052053675254172e+01 1.251552595325150179e+02 5.714659862491516584e+00 6.662583560198795851e+01 6.369782352437399986e+00 1.050531049433660868e+01 6.821436555901911447e+00 2.553207208895447877e+01 7.658091572429871263e+00 1.233286869721170831e+01 3.904099047510293730e+01 5.880279191185175947e+00 7.441339949726800285e+01 1.104245604226075805e+01 2.521070242900117364e+01 4.850062321397052756e+01 2.353683234323732165e+01 2.369269879035662285e+01 2.216854021320787993e+01 7.931962566244371793e+00 1.054524556338843766e+01 4.650200036665842873e+01 2.583651783254824252e+01 1.085138693878171345e+01 3.325455195185517709e+01 1.000000000000000000e+03 1.113869597276495504e+01 2.018592935962600166e+01 1.080863152566151086e+01 9.815841648089718152e-01 3.047821342783830900e+01 8.151510722100107387e+01 2.288775298647544254e+00 8.847459924753680482e+00 2.168301779289174291e+01 2.717569335369716299e+01 3.408088994900820268e+01 9.390834992936735404e+00 4.437904069478186386e+01 9.121417866294935450e+00 6.323625757225936006e+00 1.685611880265705409e+01 1.238568746887870198e+01 8.526361578138214270e+00 9.105526052375726209e+00 1.036273120812889559e+01 5.970469109366324290e+01 1.993944005438149247e+01 2.214577064079825064e+01 1.078753788588050000e+01 4.422099605123359112e+01 4.232163610941980458e+00 2.709808333654068946e+01 1.146544980652135450e+02 2.018097299397825850e+01 1.295044461439361960e+01 3.475539500719107000e+00 1.721405325318758450e+00 1.668974114007934162e+01 2.974106120228668715e+00 2.615283911477812140e+00 1.271225384826708016e+01 3.534553485659186123e+01 5.432273037605828137e+00 3.019269247909178588e+01 4.560478096459629427e+00 3.958715926294481768e+00 9.140599619865772851e+00 5.621870535726330331e+00 9.475500268884029964e+00 3.790279808980853460e+01 8.580021511595267825e+00 3.678762727751350603e+00 7.073959953580497029e+01 9.476685478667935314e+00
1.159183673469387887e+00 7.333286108062642583e+00 1.408236638824067377e+01 8.110730976583083063e+00 3.341329533776783478e+01 2.239448353916862899e+01 2.671146273419126160e+01 1.977950031628687455e+01 1.892921045663733981e+00 5.653298789628432530e+01 1.386315773550890640e+01 6.618577732083633869e+00 1.729820859085648621e+01 7.344600397201047315e+01 9.966019621404489826e+00 3.023949277642698874e+01 1.220589696284836378e+01 7.416233474617614618e+00 7.916718308785287661e+01 8.060860315039612090e+00 1.090158431000138961e+01 5.940272161585075850e+01 1.471413279994722068e+01 1.768588995158367538e+01 2.289646013831873361e+01 7.352343589101792531e+01 5.646637671224521426e+01 1.414663114541241669e+02 6.252219396943429430e+00 7.244305250414346631e+01 6.883777443801568197e+00 1.156145308324678567e+01 7.286562757198055351e+00 2.848997065418208763e+01 8.435456398398928357e+00 1.360907728633624103e+01 4.400621120714010459e+01 6.495890689128559714e+00 8.514124674190000519e+01 1.214281527954083728e+01 2.776325207484174840e+01 5.408649600554696946e+01 2.588530046463258216e+01 2.618839725038703747e+01 2.449594088011916782e+01 8.754710978359982576e+00 1.158089466312112847e+01 5.230073402461839294e+01 2.833309491368753896e+01 1.195864667500495493e+01 3.683239508615223912e+01 1.000000000000000000e+03 1.193277697053886754e+01 2.219439493099466532e+01 1.182353419757871116e+01 1.070793964797209563e+00 3.347906039110452525e+01 9.173790713629786353e+01 2.480671997054618938e+00 9.799728277832592482e+00 2.358636593769875844e+01 3.032558240823916762e+01 3.760406784479639697e+01 1.029063164899222649e+01 4.906815381679687249e+01 9.931572059485022308e+00 6.944802894766827883e+00 1.835765903154777945e+01 1.368783767349126101e+01 9.375015454263717629e+00 9.952814254558855822e+00 1.126633559142943142e+01 6.673433258037185567e+01 2.187611709874188648e+01 2.445372522427182460e+01 1.138831733387125489e+01 4.884612006312501364e+01 4.588669436212997610e+00 2.989479429809290778e+01 1.311931173533818082e+02 2.122958940842515574e+01 1.420483993196429573e+01 3.769743259921662037e+00 1.880091645398039635e+00 1.813478375121310648e+01 3.185291758406266993e+00 2.877315446580473335e+00 1.411365822248446378e+01 3.897825748089010034e+01 5.808406183077535978e+00 3.406342472084776318e+01 4.946174771631365985e+00 4.233999100699181284e+00 1.001061658997284809e+01 6.117775765145868405e+00 1.022756818592733374e+01 4.149001600951108060e+01 9.146442090995362761e+00 3.956454417850801430e+00 8.333876239845706380e+01 1.024915001760900779e+01
1.165306122448979576e+00 7.939550407046365166e+00 1.481271447309266698e+01 8.596624536926409377e+00 3.559242544216885307e+01 2.456482712916200128e+01 2.959991441624649156e+01 2.188971975783875479e+01 2.023368334019687964e+00 6.299514371213800246e+01 1.492503629430600931e+01 7.222774111264658181e+00 1.841402357266661838e+01 8.539577216601415444e+01 1.073789778719690347e+01 3.361186242513244338e+01 1.338028717654763433e+01 8.098787015276036172e+00 9.081659661940638273e+01 8.835889871241008109e+00 1.200965397918146849e+01 6.282660953559803119e+01 1.598842335789177049e+01 1.930097429844962065e+01 2.518185007468246184e+01 8.715224479592971818e+01 6.406747503975647362e+01 1.602660758465306969e+02 6.827263106486369360e+00 7.873303042952595376e+01 7.436114514543681331e+00 1.270707498169866589e+01 7.778275348388967281e+00 3.174554353491808456e+01 9.297779633611188643e+00 1.501506134995341135e+01 4.968184859737866788e+01 7.180782855809773046e+00 9.789675760203984112e+01 1.334899775662608690e+01 3.053650699904205013e+01 6.035053965998299219e+01 2.842719816609242756e+01 2.889936381557407685e+01 2.700997128564642580e+01 9.658187019952137575e+00 1.268491764298575930e+01 5.889828729157060394e+01 3.097810277760133957e+01 1.317777133292779190e+01 4.075358918868877822e+01 1.000000000000000000e+03 1.276742146829865021e+01 2.439961981915720202e+01 1.292283385473285051e+01 1.167223033749568151e+00 3.671284210386038183e+01 1.033901358115807625e+02 2.687256277466751886e+00 1.086908855728659695e+01 2.566519660784398837e+01 3.388469362803262186e+01 4.146956274511217089e+01 1.124424937582503681e+01 5.418041323005537890e+01 1.079123532120391005e+01 7.620856435896101289e+00 1.996669456676142218e+01 1.510632732843708581e+01 1.028383756352048017e+01 1.087042133732779092e+01 1.223231473759190813e+01 7.459503352182757396e+01 2.396418005245761407e+01 2.698617178415901563e+01 1.200709214037124184e+01 5.397303177805272156e+01 4.968146445492266139e+00 3.297277747361668787e+01 1.505930098663964429e+02 2.230730447748365108e+01 1.554424769091196445e+01 4.083749405097043983e+00 2.048671289445119115e+00 1.968359745410747408e+01 3.410084976108289201e+00 3.154940055289904954e+00 1.561564894761249356e+01 4.292033586201618078e+01 6.201522769707904281e+00 3.866084462452781167e+01 5.359532998645959445e+00 4.524481733010813578e+00 1.093538103582359611e+01 6.642407460782290940e+00 1.101994060335977643e+01 4.538230624791907530e+01 9.738099685229112623e+00 4.250814614044564621e+00 9.915833472376061763e+01 1.107717959405199082e+01
1.171428571428571486e+00 8.591142994769333185e+00 1.556797135809249077e+01 9.099864406514436510e+00 3.787198231491704092e+01 2.691201582362534239e+01 3.282479827191971822e+01 2.417278576016278180e+01 2.160537296364956728e+00 7.019172893179066364e+01 1.605881169734325908e+01 7.885348086402404810e+00 1.957598147266662281e+01 9.998862680588372598e+01 1.155007961532738570e+01 3.737484918002657963e+01 1.465263781680084776e+01 8.825975970385687930e+00 1.047522682830039713e+02 9.671920640819699599e+00 1.322530739333773830e+01 6.636169179584474875e+01 1.735775238499405049e+01 2.103053323694554777e+01 2.764743425929091813e+01 1.048582012833894765e+02 7.289174119446823852e+01 1.821180141576155904e+02 7.442563905823891268e+00 8.553638372073679363e+01 8.030254884461847098e+00 1.395122564151351341e+01 8.298981631091541189e+00 3.533783042886464898e+01 1.025635358264141495e+01 1.656590106072948032e+01 5.620806033115234612e+01 7.944315097192323982e+00 1.131885149480349355e+02 1.467407325238488980e+01 3.355308576621076355e+01 6.741573953511262118e+01 3.118049195291742137e+01 3.184830194624219857e+01 2.972376025179175585e+01 1.065117609110028418e+01 1.386085153085348942e+01 6.647123087268241193e+01 3.377673328552413778e+01 1.452146132826707436e+01 4.506372721688290994e+01 1.000000000000000000e+03 1.364458421038517599e+01 2.682356905068737163e+01 1.411411769897518553e+01 1.271496056516493223e+00 4.019785978227783829e+01 1.167255564964024472e+02 2.909790079490801595e+00 1.207371571315064784e+01 2.794285284477869880e+01 3.791785576707872707e+01 4.571706047638689796e+01 1.225354135229762420e+01 5.976618183419993358e+01 1.170307757887985645e+01 8.356798642685905776e+00 2.169124997548113853e+01 1.665224373606068653e+01 1.125640767583528579e+01 1.186471773710249877e+01 1.326482338091211055e+01 8.341425611896799808e+01 2.621694650156595685e+01 2.976755128906329873e+01 1.264487424512544855e+01 5.966316871249875220e+01 5.371919661506473709e+00 3.636424765580552787e+01 1.736289582556147479e+02 2.341717347609718303e+01 1.697360388417724053e+01 4.418749413843048757e+00 2.227596682475793788e+00 2.134330702123311951e+01 3.650001631523128509e+00 3.448452805750831462e+00 1.722305854169379913e+01 4.720328332199029830e+01 6.612420892039840403e+00 4.420201339028858456e+01 5.802643304921063283e+00 4.831351086407807749e+00 1.191727604746719749e+01 7.197083541193498135e+00 1.185470391816397218e+01 4.960718164540514863e+01 1.035610678440095000e+01 4.562853421031823231e+00 1.193615734521427072e+02 1.196509152873243842e+01
1.177551020408163396e+00 9.291716895125809117e+00 1.635049769239352457e+01 9.621224246033587946e+00 4.025679801720760764e+01 2.945163771605045966e+01 3.643127748981812886e+01 2.664303242211316558e+01 2.304782134718354580e+00 7.823808664146572767e+01 1.727000413789014743e+01 8.613384405066236482e+00 2.078610380014757908e+01 1.179963298678222259e+02 1.240421479541859817e+01 4.158813568174849706e+01 1.603369944461062957e+01 9.600624883183828118e+00 1.216082823089762428e+02 1.057384564162832064e+01 1.455999740671717291e+01 7.001193468662388852e+01 1.882917869834300362e+01 2.288262958181615758e+01 3.030679231226311998e+01 1.285360653707145957e+02 8.319753483795319937e+01 2.077735480555911636e+02 8.101198915659690414e+00 9.289635290096160247e+01 8.669975797133048445e+00 1.530424900731567028e+01 8.851379691124831695e+00 3.931409317947496618e+01 1.132408716766749279e+01 1.827852765291916981e+01 6.375982785543229880e+01 8.797202255213528943e+00 1.316719582710348675e+02 1.613315431224188856e+01 3.683858869052851759e+01 7.543965709344750792e+01 3.416528844321668146e+01 3.506182040071544037e+01 3.265158645961675177e+01 1.174348783803589136e+01 1.511253896041679035e+01 7.525899154035168692e+01 3.673448399234641926e+01 1.600386785074615759e+01 4.981805811701986642e+01 1.000000000000000000e+03 1.456629888680203955e+01 2.949077473129417371e+01 1.540565638303935359e+01 1.384293910580841169e+00 4.395425149491040173e+01 1.320484915588930050e+02 3.149637880019353187e+00 1.343496899023950775e+01 3.044676621149579177e+01 4.250109673328057625e+01 5.039170045078819271e+01 1.332061903310216167e+01 6.588523513701258594e+01 1.266997085816418611e+01 9.158091614773306688e+00 2.354005296006685199e+01 1.833795963549659547e+01 1.229666783714990608e+01 1.294265502627206033e+01 1.436829298914813968e+01 9.334411163255508370e+01 2.864951718931536462e+01 3.282517037645587976e+01 1.330280095805630936e+01 6.598512005233524746e+01 5.801402858045556776e+00 4.010515951613093222e+01 2.013924960068435439e+02 2.456279165423828914e+01 1.849825956321871345e+01 4.775995263865144835e+00 2.417371262943991628e+00 2.312144097152445354e+01 3.906803107530544050e+00 3.758161846320147603e+00 1.894114851113008058e+01 5.186347329581882093e+01 7.041970411413949194e+00 5.099633441669386258e+01 6.277764373975711187e+00 5.155940310601253351e+00 1.295882296029147085e+01 7.783219841605486522e+00 1.273412983254373643e+01 5.419454187009819890e+01 1.100161512648861084e+01 4.893630494532288822e+00 1.456198724175179677e+02 1.291749199290502759e+01
1.183673469387755084e+00 1.004519455111270254e+01 1.716295480014875352e+01 1.016154502477775878e+01 4.275194287005823668e+01 3.220090362888998214e+01 4.047067606387023631e+01 2.931658448330803068e+01 2.456475858632816145e+00 8.727484209142770055e+01 1.856452329336240581e+01 9.414921368532384705e+00 2.204656586724948042e+01 1.404456702815249969e+02 1.330204597671903244e+01 4.632263388888853939e+01 1.753603201116954580e+01 1.042583409151700025e+01 1.422298783620943823e+02 1.154700650991777344e+01 1.602646126749416666e+01 7.378150616281186558e+01 2.041022999071685362e+01 2.486598672656006315e+01 3.317470663560361999e+01 1.612156040816480811e+02 9.530602469633181784e+01 2.382626125475219396e+02 8.806581681435156739e+00 1.008587779918623966e+02 9.359397915658618672e+00 1.677801710184764516e+01 9.438499697519631582e+00 4.373177963170122950e+01 1.251573979342908416e+01 2.017193109558885666e+01 7.255641718106440408e+01 9.751709333516247469e+00 1.541898487227913677e+02 1.774377302305143900e+01 4.042200042780116576e+01 8.462847269409263617e+01 3.740407466484601429e+01 3.857134200533018742e+01 3.580898111294337127e+01 1.294606477576366999e+01 1.644416460223290599e+01 8.559657690959487297e+01 3.985718466171498164e+01 1.764073563731922079e+01 5.508424649276932428e+01 1.000000000000000000e+03 1.553468236755926490e+01 3.242860733070021695e+01 1.680645176450011746e+01 1.506358902460949389e+00 4.800419184584137611e+01 1.497229759950074595e+02 3.408273913324904036e+00 1.497799543439906067e+01 3.320939415951764317e+01 4.772358019898975812e+01 5.554491597780155843e+01 1.444790621458849955e+01 7.260870552211503082e+01 1.369500421339899177e+01 1.003067870631520542e+01 2.552260596791382952e+01 2.017727780294319118e+01 1.340896940028024886e+01 1.411180882311623996e+01 1.554744773608613251e+01 1.045663969692072470e+02 3.127910933026249651e+01 3.618949050337970874e+01 1.398216256946434655e+01 7.301521251940512514e+01 6.258106905895410854e+00 4.423554846031849053e+01 2.354768638800200904e+02 2.574839108626997231e+01 2.012401626419876877e+01 5.156802460785791631e+00 2.618558927739681241e+00 2.502594383068117168e+01 4.182546960250782320e+00 4.084396336864183574e+00 2.077567315217353539e+01 5.694312360669197659e+01 7.491126018388352570e+00 5.949899469392179441e+01 6.787337067771750831e+00 5.499757596587350861e+00 1.406269079071728711e+01 8.402338925340197662e+00 1.366069611747953871e+01 5.917682880174475457e+01 1.167581780824929538e+01 5.244257280526793963e+00 1.803322738138983539e+02 1.393928979118443401e+01
1.189795918367346994e+00 1.085578348351398681e+01 1.800836468185823591e+01 1.072174534305300142e+01 4.536275029170613493e+01 3.517880863423602733e+01 4.500122979227757014e+01 3.221160085456702404e+01 2.616012334427176178e+00 9.747476181631822101e+01 1.994868975231453234e+01 1.029908707799746814e+01 2.335971500600044948e+01 1.686938221318647209e+02 1.424541684431155097e+01 5.166271050856270364e+01 1.917430532147768574e+01 1.130500910863960584e+01 1.677438891250217807e+02 1.259722809855730574e+01 1.763884668589168569e+01 7.767478892129206258e+01 2.210892504633375566e+01 2.699003411323615609e+01 3.626725519269087528e+01 2.077942562166637970e+02 1.096158670526658625e+02 2.750452766013524979e+02 9.562496998103270585e+00 1.094720197272478543e+02 1.010301470527606149e+01 1.838622078453999720e+01 1.006375130810768148e+01 4.866094287527401008e+01 1.384818592401665427e+01 2.226738389223501358e+01 8.287336278423559577e+01 1.082187059028870912e+01 1.818162304866715999e+02 1.952634319865227752e+01 4.433614715471260581e+01 9.525884345866488445e+01 4.092197749926211969e+01 4.241429118854415492e+01 3.921283280338552402e+01 1.427109827589918467e+01 1.786029634332690108e+01 9.797120868441163566e+01 4.315102492675777057e+01 1.944955351118813880e+01 6.094616303469388185e+01 1.000000000000000000e+03 1.655193925813810552e+01 3.566756258354315179e+01 1.832628572308103898e+01 1.638500597513730783e+00 5.237211674833905306e+01 1.701825229793815026e+02 3.687289698233183532e+00 1.673245075263496418e+01 3.626943635955544920e+01 5.368983204071777493e+01 6.123544278375393191e+01 1.563819462821415485e+01 8.002140690120558020e+01 1.478149991857880252e+01 1.098101617468483227e+01 2.764926852175126371e+01 2.218558730180984284e+01 1.459812288023104720e+01 1.538042318855594637e+01 1.680732133833654274e+01 1.172985761411644177e+02 3.412547570590577095e+01 3.989443022408325845e+01 1.468443918571685103e+01 8.083805764478994149e+01 6.743648401466718845e+00 4.879987520999989670e+01 2.783154190970425361e+02 2.697895793078051696e+01 2.185716323988565790e+01 5.562553159798523161e+00 2.831794176336336122e+00 2.706518773247780629e+01 4.479650157039147373e+00 4.427514953217387195e+00 2.273294940909469375e+01 6.249154651518398396e+01 7.960943980200236858e+00 7.040527427772676106e+01 7.333999138969361731e+00 5.864522930178396543e+00 1.523170584679322204e+01 9.056079847228165391e+00 1.463711038764990668e+01 6.458918400298115614e+01 1.237995157683831415e+01 5.615899362616562307e+00 2.268740074923142629e+02 1.503571015412981815e+01
