x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.137499999999999956e+00 2.651571152731776237e+00 2.651982564479112625e+00 2.654291698522865950e+00 2.652618424780666562e+00 2.651798089966177940e+00 2.652916992455720990e+00 2.653509878925978782e+00 2.654664034955203533e+00 2.653471520356834201e+00 2.651810337416827590e+00 2.652397558838128777e+00 2.656575454771518796e+00 2.650638194754719734e+00 2.653924001194536864e+00 2.649333113431930897e+00 2.652820611000060946e+00 2.656027765758335768e+00 2.652725010551512330e+00 2.653109137155115871e+00 2.652579362876713365e+00 2.654991242662072093e+00 2.655559513345360667e+00 2.645603894069790574e+00 2.650250825844704838e+00 2.653498332388699144e+00 2.647541294805705547e+00 2.655839123763144016e+00 2.652872262150049121e+00 2.655511100776493549e+00 2.648980271257459940e+00
1.149999999999999911e+00 3.065179865807294846e+00 3.065659960173070520e+00 3.068296514637768535e+00 3.066396502777934074e+00 3.065460287965834141e+00 3.066739740036428241e+00 3.067379915714263827e+00 3.068815139308572082e+00 3.067377885244786828e+00 3.065463964641093941e+00 3.066077004186809063e+00 3.070846142433584003e+00 3.064048101939261137e+00 3.067834221571684061e+00 3.062583148479461670e+00 3.066669657453894526e+00 3.070311199128627599e+00 3.066558186709880562e+00 3.067034235596656888e+00 3.066347614862024784e+00 3.069184563495218843e+00 3.069680074416100801e+00 3.058391277864575208e+00 3.063650897331535727e+00 3.067380899563431740e+00 3.060545768029987901e+00 3.070114712417125968e+00 3.066765617951750844e+00 3.069714581407606779e+00 3.062102911435067742e+00
1.162500000000000089e+00 3.512750346399843515e+00 3.513305804133415311e+00 3.516294564120471478e+00 3.514152414724230677e+00 3.513090931251645177e+00 3.514543517492711544e+00 3.515229386463761596e+00 3.516980665735900402e+00 3.515271914564073175e+00 3.513084663450718015e+00 3.513719159178435802e+00 3.519121532328426838e+00 3.511397439986467361e+00 3.515725663490593345e+00 3.509764283336699098e+00 3.514505718834698200e+00 3.518611778877675622e+00 3.514377701282501043e+00 3.514955986849963576e+00 3.514092489331960500e+00 3.517393520474433544e+00 3.517793251574039548e+00 3.505081919021904469e+00 3.510997096635401160e+00 3.515245938487351118e+00 3.507465013116597863e+00 3.518408929742872893e+00 3.514655005000531851e+00 3.517929292097687455e+00 3.509136770479380996e+00
1.175000000000000044e+00 3.995835871994495303e+00 3.996473723277449430e+00 3.999840885400772095e+00 3.997440407797694384e+00 3.996243577077985165e+00 3.997882645577191862e+00 3.998612498864531517e+00 4.000716350227594198e+00 3.998708225041627706e+00 3.996226102858781548e+00 3.996877711638807895e+00 4.002957298979163525e+00 3.994238546490669339e+00 3.999152946099639561e+00 3.992428350448608665e+00 3.997883160784840850e+00 4.002485636994243201e+00 3.997738045081496328e+00 3.998429175093769938e+00 3.997368233650922864e+00 4.001173691079020323e+00 4.001453973352909088e+00 3.987225763499737230e+00 3.993842275440692813e+00 3.998647838458419201e+00 3.989850221946835696e+00 4.002277862653135898e+00 3.998095414415001603e+00 4.001711184158921242e+00 3.991632786393165322e+00
1.187500000000000000e+00 4.516118304803967476e+00 4.516845975816250025e+00 4.520619212463498293e+00 4.517943401262163761e+00 4.516600412875413362e+00 4.518440110608935356e+00 4.519212114065886077e+00 4.521706698089838383e+00 4.519370115175842528e+00 4.516570547968149718e+00 4.517234949022531865e+00 4.524037808552384909e+00 4.514252264797686820e+00 4.519799298048019054e+00 4.512255643308162867e+00 4.518485001102090060e+00 4.523617660626769066e+00 4.518322369828820406e+00 4.519137303158641039e+00 4.517857719212770462e+00 4.522209437191485826e+00 4.522345836833119748e+00 4.506501144543290316e+00 4.513867832720279694e+00 4.519269621372223433e+00 4.509381012618541185e+00 4.523406349495052936e+00 4.518770553916692911e+00 4.522744923457503674e+00 4.511270307749509101e+00
1.199999999999999956e+00 5.075417389348150010e+00 5.076242741197347641e+00 5.080451285094023106e+00 5.077482239902019856e+00 5.075981529429554939e+00 5.078036870434880612e+00 5.078849039226770223e+00 5.081774339079856873e+00 5.079078896716236358e+00 5.075938197225331905e+00 5.076611028239130796e+00 5.084185468032956123e+00 5.073257225751876653e+00 5.079485944658517660e+00 5.071064258739352404e+00 5.078132255002856255e+00 5.083830845728517289e+00 5.077951845526695429e+00 5.078901924937963663e+00 5.077381791546940804e+00 5.082323224470019163e+00 5.082290419191121345e+00 5.064724058285355213e+00 5.072892982512712479e+00 5.078932306915522332e+00 5.067874735221266747e+00 5.083617391437291744e+00 5.078502210974693121e+00 5.082853333279491181e+00 5.069866325706243515e+00
1.212499999999999911e+00 5.675700477883220074e+00 5.676631772145629640e+00 5.681306556984782929e+00 5.678025451675057234e+00 5.676354620233177606e+00 5.678641522675752284e+00 5.679491729289293467e+00 5.682889724150300026e+00 5.679803560301661669e+00 5.676296841725707587e+00 5.676973689720034244e+00 5.685370406880974947e+00 5.673219505324960110e+00 5.680181760340929031e+00 5.670819664746523436e+00 5.678793659433722496e+00 5.685096022114157321e+00 5.678595328703522682e+00 5.679692313820123850e+00 5.677908945083617986e+00 5.683485347032546819e+00 5.683256964758038876e+00 5.663857836648821475e+00 5.672884466126561165e+00 5.679604528099297944e+00 5.667296100407838821e+00 5.684881738200783907e+00 5.679259897768497822e+00 5.684006976708769976e+00 5.669385157898068961e+00
1.225000000000000089e+00 6.319092634692787591e+00 6.320138625055552239e+00 6.325312398746610221e+00 6.321699365973472595e+00 6.319845167547464726e+00 6.322380527108907522e+00 6.323266436159610926e+00 6.327181298658252295e+00 6.323670967668295617e+00 6.319772074744105517e+00 6.320448413118720410e+00 6.329720668494701385e+00 6.316262823715805830e+00 6.324013437703252194e+00 6.313644945621490479e+00 6.322595770657062353e+00 6.329541994258761406e+00 6.322379554063081386e+00 6.323635698482394929e+00 6.321565489843488095e+00 6.327824061363935826e+00 6.327372543141246197e+00 6.306023321300744833e+00 6.315966740995644813e+00 6.323412786051631151e+00 6.309767370298504652e+00 6.329328217729926820e+00 6.323171108216047109e+00 6.328334411606192589e+00 6.311948620900511564e+00
1.237500000000000044e+00 7.007887526601552786e+00 7.009057492017745972e+00 7.014764904603362439e+00 7.010799020901322010e+00 7.008747251331806538e+00 7.011549048870802103e+00 7.012468097731471062e+00 7.016946442797779682e+00 7.012976697087287548e+00 7.008658073469996808e+00 7.009329271689057173e+00 7.019533033296466051e+00 7.004679332673550363e+00 7.013276312500238419e+00 7.001831641793251571e+00 7.011833934113383293e+00 7.019466466456651510e+00 7.011599986627698122e+00 7.013028081879019382e+00 7.010646441578865407e+00 7.017636507377027932e+00 7.016932948678731741e+00 6.993509654328227576e+00 7.004432774335145773e+00 7.012652223557234166e+00 6.997579191625117545e+00 7.019254475086927236e+00 7.012532126531004550e+00 7.018133046478033599e+00 6.999846784025431035e+00
1.250000000000000000e+00 7.744559194520116208e+00 7.745862949639558792e+00 7.752140747010708210e+00 7.747799964249134419e+00 7.745535418018699048e+00 7.748622714355588137e+00 7.749572099745273057e+00 7.754663187265395941e+00 7.750196904689073740e+00 7.745429489016532720e+00 7.746090713888406754e+00 7.757284876704216181e+00 7.740941447764634553e+00 7.750446251779794515e+00 7.737851468473672334e+00 7.748983984068036790e+00 7.757347779721021297e+00 7.748732659593223993e+00 7.750346067175268416e+00 7.747627260163426399e+00 7.755400548130273464e+00 7.754414419829845251e+00 7.728786075860262450e+00 7.740755905583500684e+00 7.749798511341214891e+00 7.733202344551681762e+00 7.757138879597187398e+00 7.749819890782236875e+00 7.755880970135331509e+00 7.735549762099982019e+00
