x y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
1.059000000953674414e+00 1.056957629323005632e+00 1.057463113125413523e+00 1.056290697772055864e+00 1.056272042356431573e+00 1.057240918185561984e+00 1.056995118781924203e+00 1.056622908823192208e+00 1.057761265430599451e+00 1.056951435375958592e+00 1.056735806539654821e+00 1.058176990039646714e+00 1.055861334875225932e+00 1.058603661414235786e+00 1.058150149881839752e+00 1.057170923426747233e+00 1.056692380458116531e+00 1.056555839255452156e+00 1.057976523507386579e+00 1.058162326831370681e+00 1.058439911622554241e+00 1.059163198806345463e+00 1.057010504137724460e+00 1.057074262667447417e+00 1.056285266578197657e+00 1.057850130088627383e+00 1.058145032171160071e+00 1.054581986740231514e+00 1.059199900180101572e+00 1.057424889039248139e+00 1.056486761663109064e+00
1.064899997711181712e+00 1.227990274783223867e+00 1.228594868350774139e+00 1.227291154675185680e+00 1.227185557130724192e+00 1.228388902638107405e+00 1.228043998591601849e+00 1.227667151670903012e+00 1.228965375013649552e+00 1.228060270659625530e+00 1.227745957393199250e+00 1.229475982952862978e+00 1.226781109347939491e+00 1.229957672022283122e+00 1.229446560330688998e+00 1.228278954792767719e+00 1.227743038162589118e+00 1.227625022083520978e+00 1.229218100477009967e+00 1.229396019503474102e+00 1.229663016460835978e+00 1.230579693429171950e+00 1.228123957570642188e+00 1.228088503610342608e+00 1.227217426989227533e+00 1.229008517973125159e+00 1.229405350424349397e+00 1.225372582767158658e+00 1.230630144197493614e+00 1.228610864933580293e+00 1.227487511280924037e+00
1.070799999237060485e+00 1.411582650616765022e+00 1.412295762263238386e+00 1.410858192201703831e+00 1.410648289788514420e+00 1.412113977037370294e+00 1.411655134428292380e+00 1.411280110478401184e+00 1.412747512012720197e+00 1.411743796337395995e+00 1.411315603181719780e+00 1.413363572861999318e+00 1.410260350815951691e+00 1.413902889005839825e+00 1.413331039529293731e+00 1.411957568582147493e+00 1.411362454108893827e+00 1.411269002687185914e+00 1.413041006121784404e+00 1.413205700740218118e+00 1.413454132247716322e+00 1.414587937854230315e+00 1.411811854783445730e+00 1.411655869986861989e+00 1.410702514648437544e+00 1.412734402436763181e+00 1.413247243501245975e+00 1.408721765317022756e+00 1.414654593728482901e+00 1.412377704493701369e+00 1.411050896067172378e+00
1.076700000762939480e+00 1.607988387160003141e+00 1.608819639217108577e+00 1.607245610561221838e+00 1.606913556531071707e+00 1.608670201711356551e+00 1.608082234300673097e+00 1.607715637329965697e+00 1.609361779410392046e+00 1.608255972713232174e+00 1.607698355987668082e+00 1.610094112716615289e+00 1.606552749965339810e+00 1.610693761706352145e+00 1.610057844687253326e+00 1.608460672572255223e+00 1.607804507948458195e+00 1.607741764560341791e+00 1.609699453879147812e+00 1.609845447540283248e+00 1.610067084617912592e+00 1.611442249827087059e+00 1.608328142948448614e+00 1.608029751386493400e+00 1.606993984337895975e+00 1.609281662479042918e+00 1.609924907423555762e+00 1.604883099440485239e+00 1.611527712550014257e+00 1.608979535289108753e+00 1.607430608104914560e+00
1.082600002288818253e+00 1.817493603099137545e+00 1.818452831543982073e+00 1.816739717219024941e+00 1.816267150081694037e+00 1.818344175163656429e+00 1.817611495591699988e+00 1.817260091006755784e+00 1.819094793684780553e+00 1.817883269861340523e+00 1.817180315311998084e+00 1.819954502489417925e+00 1.815944482013583272e+00 1.820617282204330056e+00 1.819913799222558914e+00 1.818074687197804629e+00 1.817355575039982796e+00 1.817329817730933383e+00 1.819480186421424062e+00 1.819601851422339545e+00 1.819788200315088034e+00 1.821429512277245477e+00 1.817959287948906377e+00 1.817496015690267086e+00 1.816377764753997370e+00 1.818936685100197792e+00 1.819725073315203279e+00 1.814142644312232822e+00 1.821536525897681669e+00 1.818703014124184669e+00 1.816912827361375049e+00
1.088500003814697248e+00 2.040419020503759118e+00 2.041516315937042414e+00 2.039661445096135228e+00 2.039029448851942927e+00 2.041457141004502596e+00 2.040563729405403315e+00 2.040234461985528380e+00 2.042267832718789755e+00 2.040946818329393952e+00 2.040082191675901324e+00 2.043266318365931422e+00 2.038756327703595161e+00 2.043995120003819554e+00 2.043220394104718896e+00 2.041120661608875064e+00 2.040336670540273456e+00 2.040354323573410511e+00 2.042704597488045781e+00 2.042796142771840184e+00 2.042938419431448160e+00 2.044871281459927470e+00 2.041026398539543152e+00 2.040375122614205061e+00 2.039174390584230334e+00 2.042020442336797803e+00 2.042969123460352421e+00 2.036821087822318077e+00 2.045002738572657019e+00 2.041869447007775396e+00 2.039818354509771225e+00
1.094399995803833070e+00 2.277122015319764436e+00 2.278367742151021780e+00 2.276368413120508194e+00 2.275557451695203959e+00 2.278367038257420152e+00 2.277296403050422580e+00 2.276996421627700329e+00 2.279238863289355876e+00 2.277804441936313928e+00 2.276761350966989728e+00 2.280387848429382025e+00 2.275345725752413450e+00 2.281185684911906542e+00 2.280335856042802423e+00 2.277956326678395094e+00 2.277105468884110362e+00 2.277173142693937002e+00 2.279730803146958529e+00 2.279786239750683396e+00 2.279875351488590329e+00 2.282125828601420103e+00 2.277887282893061638e+00 2.277024170383810997e+00 2.275741019286215305e+00 2.278890590555965989e+00 2.280015143007040113e+00 2.273275769688189119e+00 2.282284782081842156e+00 2.278836858458817005e+00 2.276504657790065167e+00
1.100299997329711843e+00 2.527998623438179493e+00 2.529403457790613263e+00 2.527256922051310806e+00 2.526246803067624835e+00 2.529470535740256043e+00 2.528205653093755334e+00 2.527942334488034071e+00 2.530404566414654166e+00 2.528852682560682297e+00 2.527613817341625602e+00 2.531716147065163014e+00 2.526108787953853518e+00 2.532586140185594914e+00 2.531657173112034975e+00 2.528978109918534667e+00 2.528058356791734518e+00 2.528182870335876853e+00 2.530955623835325241e+00 2.530968783609568895e+00 2.530995287001132965e+00 2.533590199984609992e+00 2.528938466869294466e+00 2.527838888391852556e+00 2.526473461836576284e+00 2.529943448118865401e+00 2.531259961053728968e+00 2.523902732320129960e+00 2.533779875189066111e+00 2.530001990310847493e+00 2.527367873303592027e+00
1.106199998855590838e+00 2.793485546484589577e+00 2.795060500130057246e+00 2.792763975262642084e+00 2.791533784754574476e+00 2.795205026306211593e+00 2.793728296086192220e+00 2.793509283661842257e+00 2.796202367171645164e+00 2.794528806395828902e+00 2.793076300993561745e+00 2.797689037024975178e+00 2.791482304781675250e+00 2.798634415864944547e+00 2.797622084058821290e+00 2.794623146392404944e+00 2.793632417917251587e+00 2.793820818699896513e+00 2.796816642582416801e+00 2.796781125292182146e+00 2.796735190041363062e+00 2.799702166393399416e+00 2.794617192260920646e+00 2.793255660682916641e+00 2.791808190010487856e+00 2.795616015791893005e+00 2.797141128033399315e+00 2.789138688147068112e+00 2.799925983324647039e+00 2.795802346803248017e+00 2.792844824679196147e+00
1.112100000381469833e+00 3.074062162078917027e+00 3.075818625651300042e+00 3.073369300179183305e+00 3.071897301450371653e+00 3.076050644367933629e+00 3.074343841895461171e+00 3.074177052080631523e+00 3.077112421579659252e+00 3.075312817469239235e+00 3.073628173023462473e+00 3.078787103481591014e+00 3.071945753693580805e+00 3.079811224527656766e+00 3.078711109235882759e+00 3.075371287018060507e+00 3.074307443201541812e+00 3.074567051790654482e+00 3.077794183045625687e+00 3.077703339233994306e+00 3.077574724890291602e+00 3.080942300148308277e+00 3.075403436459601014e+00 3.073753498680889873e+00 3.072224313579499544e+00 3.076387997157871812e+00 3.078138948604464797e+00 3.069463049434125512e+00 3.081203865073621539e+00 3.076718156412243665e+00 3.073415035195648848e+00
1.118000001907348606e+00 3.370252561196684926e+00 3.372202325426041813e+00 3.369597347825765699e+00 3.367860940285027027e+00 3.372532317787408918e+00 3.370576484687626717e+00 3.370470175333321272e+00 3.373659658059477984e+00 3.371729484200477245e+00 3.369793522357940496e+00 3.375535771250724792e+00 3.368023331835865886e+00 3.376642127521336079e+00 3.375449604541063575e+00 3.371747129783034147e+00 3.370607979409396826e+00 3.370946405641734867e+00 3.374413366615772070e+00 3.374260284379124286e+00 3.374038277938962160e+00 3.377835968695580782e+00 3.371821937896311017e+00 3.369856091775000007e+00 3.368245641142129987e+00 3.372783814929425805e+00 3.374778520129620762e+00 3.365399967692792593e+00 3.378139128908514977e+00 3.373274451494217008e+00 3.369602743908763021e+00
